,PROFIT_DIFF_1_z60_rolling_ic_size252,PROFIT_DIFF_1_z60_rolling_icir_size252,PROFIT_DIFF_1_z60_rolling_rankic_size252
2024-09-04,0.07893076516261584,1.1445037894064745,0.0281196571583325
2024-09-05,0.08110176361158586,1.1478430714004288,0.031804905666092655
2024-09-06,0.08098587218875479,1.1512183096432265,0.033207542217881324
2024-09-09,0.0868335447311565,1.1541278127369583,0.04188994121006791
2024-09-10,0.08743416529348585,1.157934547656724,0.042006546387188
2024-09-11,0.08986031161334111,1.1608090377068505,0.04503340682091959
2024-09-12,0.08920935775608868,1.163624900337243,0.04484293920041474
2024-09-18,0.06839109361634632,1.1660728211410052,0.03400203215459348
2024-09-19,0.07023941892473327,1.168531415024085,0.0376239164342723
2024-09-20,0.06231273268656076,1.17063480250122,0.030732587960100796
2024-09-23,0.07209482150801481,1.1731947756597998,0.040252969495256544
2024-09-24,0.07173010140216077,1.1757457451796132,0.03913865892805102
2024-09-25,0.06481439254360255,1.1779779017296446,0.029016129757992136
2024-09-26,0.07906742536965296,1.1796574682733725,0.041768836797817774
2024-10-08,0.06987354176764267,1.1810391439346246,0.033492868712377756
2024-10-09,0.06887675386714942,1.182202910444132,0.031191509943364448
2024-10-10,0.07524607116500301,1.1840208073518679,0.03955783766766602
2024-10-14,0.07785187073930476,1.1846595740574104,0.04559768589347824
2024-10-15,0.08434070021000425,1.1857051278326607,0.05325688382984252
2024-10-16,0.06835194764550115,1.1854966904154343,0.045084398152393325
2024-10-17,0.06918326038888414,1.1855333820676133,0.04708843246656344
2024-10-18,0.06429132156810365,1.1853149539082206,0.03920689732752323
2024-10-21,0.06708516439512066,1.1848592070241886,0.04243959776845395
2024-10-22,0.06748390092773038,1.1844067590667342,0.04183857494233334
2024-10-23,0.05845261927505731,1.1834014014815881,0.030918931281736443
2024-10-24,0.06720989038586744,1.182945685994867,0.042102905006222935
2024-10-25,0.07021526541498938,1.1826304189326036,0.04697295209822585
2024-10-28,0.07083495015185746,1.182411833483198,0.04946628750615806
2024-10-29,0.07249157463806638,1.1822812936268239,0.051107758763823605
2024-10-30,0.07586596502616959,1.182293701962414,0.05679290770578983
2024-10-31,0.07910379108898218,1.1824486275216204,0.0630179744444552
2024-11-01,0.07892106329917219,1.1826621681035139,0.06350764120110743
2024-11-04,0.0863851073706044,1.1845837655527176,0.07537024955770764
2024-11-05,0.08874903684570258,1.1873149680775021,0.07768285641454604
2024-11-06,0.07725206742226834,1.1899935844721963,0.0695700948175439
2024-11-07,0.08661425098118743,1.1926879709151577,0.07654052700233825
2024-11-08,0.09710084363824231,1.1982786455770842,0.08479398962854866
2024-11-11,0.07616807090404565,1.2039494692947634,0.06867024880369278
2024-11-12,0.07633723088443506,1.2097564489679553,0.0697628118388437
2024-11-13,0.07748917726350339,1.2157550533312906,0.07268618657634256
2024-11-14,0.07745541188332379,1.2216358376454421,0.07156437854574148
2024-11-15,0.0737973113474064,1.2274701776992432,0.06612031016194214
2024-11-18,0.06300169793264065,1.2317209002986507,0.05612492719210678
2024-11-19,0.07232932896929302,1.2368446053515723,0.06936466898864685
2024-11-20,0.07471883429019063,1.242578396204005,0.07367568369120171
2024-11-21,0.06529463827954102,1.2474004734276927,0.06446462975158913
2024-11-22,0.06452779632185533,1.2525710612047718,0.06343767991072134
2024-11-25,0.06553316375158413,1.2594872439565008,0.06630069158829213
2024-11-26,0.06632187299556631,1.2666137186228419,0.06821474012338889
2024-11-27,0.061236667764896544,1.2749005299261085,0.06312873260554608
2024-11-28,0.059864675738437706,1.2829466374455012,0.05949560228133694
2024-11-29,0.0647475617099989,1.2918114080381502,0.06637275396655695
2024-12-02,0.06444893005654821,1.3017717693349558,0.06635813144416058
2024-12-03,0.0658924837792585,1.3132031574043557,0.06515308562411067
2024-12-04,0.06631415040480775,1.325930777054612,0.06555539245824682
2024-12-05,0.06837343794305996,1.3384716410492294,0.06891557311763923
2024-12-06,0.06751824242739785,1.3510531273786826,0.06738920674134079
2024-12-09,0.06573109634913804,1.363436728313152,0.06401665317838222
2024-12-10,0.06918664764672905,1.3762419537665622,0.06845065189272888
2024-12-11,0.06924900920363003,1.3900127123430877,0.06876447371954336
2024-12-12,0.06725658385081544,1.405215440583711,0.06548902870275557
2024-12-13,0.07503797690916249,1.4219923009392204,0.07402595722693611
2024-12-16,0.08232356671738048,1.4400649786979973,0.0838342953266578
2024-12-17,0.08166627154911939,1.457662598852743,0.08293460327096065
2024-12-18,0.08152546301060787,1.475716872987244,0.08341977197488215
2024-12-19,0.08222305513075286,1.4960150340175875,0.08368935180341351
2024-12-20,0.07819543603907089,1.5152441985249638,0.07736678622827557
2024-12-23,0.0759485032141512,1.533344878200256,0.07435604071630514
2024-12-24,0.0736294349236433,1.551584071789067,0.07031046860246191
2024-12-25,0.07421823555425777,1.5806717892951092,0.07215216000405579
2024-12-26,0.07247779478898446,1.6103747298420958,0.069451112598298
2024-12-27,0.07152701023247149,1.6310445756309628,0.06722398578122397
2024-12-30,0.07430740440801852,1.6546256285953596,0.07232311779731491
2025-01-02,0.07905645203082587,1.6854624411299997,0.07793592624872243
2025-01-03,0.07618737646547984,1.7179246083027284,0.07430803482749203
2025-01-06,0.07796440073960628,1.755097027834448,0.07865505561477451
2025-01-07,0.0754556649638459,1.794426123961186,0.07531436601543977
2025-01-08,0.06664625723609129,1.8322133894518984,0.06261149692167309
2025-01-09,0.07049690338930184,1.8706455554592056,0.06911440605869462
2025-01-10,0.07158084167020484,1.909638017466269,0.0704926748541104
2025-01-13,0.07031972113388742,1.950023454271214,0.06741819059883038
